title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
Using the Semantic Web in Mobile and Ubiquitous Computing;Ora Lassila;2005;https://link.springer.com/chapter/10.1007/0-387-29248-9_1;https://link.springer.com/content/pdf/10.1007%2F0-387-29248-9_1.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/0-387-29248-9_1;;;;;;;;
Ultra-Strong Machine Learning: comprehensibility of programs learned with ILP;Stephen H. Muggleton,    Ute Schmid,    Christina Zeller…;2018;https://link.springer.com/article/10.1007/s10994-018-5707-3;https://link.springer.com/content/pdf/10.1007%2Fs10994-018-5707-3.pdf;context-aware+AND+distributed+composition+AND+behaviou_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/s10994-018-5707-3;;;;;;;;
On Self-aware Delay Time Based Service Request Optimization for Gateway Stability in Autonomic Self-healing Systems;Junaid Ahsenali Chaudhry,    Yonghwan Lee…;2007;https://link.springer.com/chapter/10.1007/978-3-540-75664-4_35;https://link.springer.com/content/pdf/10.1007%2F978-3-540-75664-4_35.pdf;context-aware+AND+distributed+composition+AND+reconfig_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-540-75664-4_35;;;;;;;;
Büchi automata for modeling component connectors;Mohammad Izadi,    Marcello Bonsangue,    Dave Clarke;2011;https://link.springer.com/article/10.1007/s10270-010-0152-1;https://link.springer.com/content/pdf/10.1007%2Fs10270-010-0152-1.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;3;https://doi.org/10.1007/s10270-010-0152-1;;;;;;;;
A Description Language for Composable Components;Ioana Sora,    Pierre Verbaeten…;2003;https://link.springer.com/chapter/10.1007/3-540-36578-8_3;https://link.springer.com/content/pdf/10.1007%2F3-540-36578-8_3.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;3;https://doi.org/10.1007/3-540-36578-8_3;;;;;;;;
Quality Driven Web Service Composition Modeling Framework;Georgiana Stegaru,    Cristian Danila…;2012;https://link.springer.com/chapter/10.1007/978-3-642-32775-9_9;https://link.springer.com/content/pdf/10.1007%2F978-3-642-32775-9_9.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/978-3-642-32775-9_9;;;;;;;;
Model Driven Service Composition;Bart Orriëns,    Jian Yang,    Mike P. Papazoglou;2003;https://link.springer.com/chapter/10.1007/978-3-540-24593-3_6;https://link.springer.com/content/pdf/10.1007%2F978-3-540-24593-3_6.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;11;https://doi.org/10.1007/978-3-540-24593-3_6;;;;;;;;
From rules to rule patterns;G. Kappel,    S. Rausch-Schott,    W. Retschitzegger…;1996;https://link.springer.com/chapter/10.1007/3-540-61292-0_6;https://link.springer.com/content/pdf/10.1007%2F3-540-61292-0_6.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;3;https://doi.org/10.1007/3-540-61292-0_6;;;;;;;;
Semantics of Cyber-Physical Systems;Tharam Dillon,    Elizabeth Chang,    Jaipal Singh…;2012;https://link.springer.com/chapter/10.1007/978-3-642-32891-6_3;https://link.springer.com/content/pdf/10.1007%2F978-3-642-32891-6_3.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-32891-6_3;;;;;;;;
Web Services;Mohand-Said Hacid;2004;https://link.springer.com/chapter/10.1007/1-4020-8159-6_8;https://link.springer.com/content/pdf/10.1007%2F1-4020-8159-6_8.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/1-4020-8159-6_8;;;;;;;;
Code Mobility Meets Self-organisation: A Higher-Order Calculus of Computational Fields;Ferruccio Damiani,    Mirko Viroli…;2015;https://link.springer.com/chapter/10.1007/978-3-319-19195-9_8;https://link.springer.com/content/pdf/10.1007%2F978-3-319-19195-9_8.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;19;https://doi.org/10.1007/978-3-319-19195-9_8;;;;;;;;
Compositional semantics of Esterel and verification by compositional reductions;R. de Simone,    A. Ressouche;1994;https://link.springer.com/chapter/10.1007/3-540-58179-0_74;https://link.springer.com/content/pdf/10.1007%2F3-540-58179-0_74.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;3;https://doi.org/10.1007/3-540-58179-0_74;;;;;;;;
Resolving Violations in Inter-process Relationships in Business Process Ecosystems;Tri Astoto Kurniawan,    Aditya K. Ghose…;2013;https://link.springer.com/chapter/10.1007/978-3-642-37804-1_34;https://link.springer.com/content/pdf/10.1007%2F978-3-642-37804-1_34.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-37804-1_34;;;;;;;;
Definition of Integrity Policies for Web-based Applications;Paloma Díaz,    Ignacio Aedo,    Fivos Panetsos;2000;https://link.springer.com/chapter/10.1007/978-0-387-35501-6_7;https://link.springer.com/content/pdf/10.1007%2F978-0-387-35501-6_7.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-0-387-35501-6_7;;;;;;;;
Social Interaction Analysis for Team Collaboration;Ognjen Scekic,    Mirela Riveni…;No year available;https://link.springer.com/referenceworkentry/10.1007/978-1-4614-7163-9_257-1;https://link.springer.com/content/pdf/10.1007%2F978-1-4614-7163-9_257-1.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-1-4614-7163-9;;;;;;;;
Neverlang 2 – Componentised Language Development for the JVM;Walter Cazzola,    Edoardo Vacchi;2013;https://link.springer.com/chapter/10.1007/978-3-642-39614-4_2;https://link.springer.com/content/pdf/10.1007%2F978-3-642-39614-4_2.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/978-3-642-39614-4_2;;;;;;;;
Analysing communication dynamics at the transaction level: the case of Air France Flight 447;Lida Z. David,    Jan Maarten Schraagen;2018;https://link.springer.com/article/10.1007/s10111-018-0506-y;https://link.springer.com/content/pdf/10.1007%2Fs10111-018-0506-y.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/s10111-018-0506-y;;;;;;;;
Monitoring the QoS for Web Services;Liangzhao Zeng,    Hui Lei,    Henry Chang;2007;https://link.springer.com/chapter/10.1007/978-3-540-74974-5_11;https://link.springer.com/content/pdf/10.1007%2F978-3-540-74974-5_11.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;20;https://doi.org/10.1007/978-3-540-74974-5_11;;;;;;;;
A Core Quantitative Coeffect Calculus;Aloïs Brunel,    Marco Gaboardi,    Damiano Mazza…;2014;https://link.springer.com/chapter/10.1007/978-3-642-54833-8_19;https://link.springer.com/content/pdf/10.1007%2F978-3-642-54833-8_19.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-642-54833-8_19;;;;;;;;
The role of robotics and AI in technologically mediated human evolution: a constructive proposal;Jeffrey White;2019;https://link.springer.com/article/10.1007/s00146-019-00877-z;https://link.springer.com/content/pdf/10.1007%2Fs00146-019-00877-z.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/s00146-019-00877-z;;;;;;;;
A Process for Generating Concrete Architectures;Mathieu Boussard,    Stefan Meissner,    Andreas Nettsträter…;2013;https://link.springer.com/chapter/10.1007/978-3-642-40403-0_6;https://link.springer.com/content/pdf/10.1007%2F978-3-642-40403-0_6.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/978-3-642-40403-0_6;;;;;;;;
Basic Concepts on Systems of Systems;Andrea Ceccarelli,    Andrea Bondavalli,    Bernhard Froemel…;2016;https://link.springer.com/chapter/10.1007/978-3-319-47590-5_1;https://link.springer.com/content/pdf/10.1007%2F978-3-319-47590-5_1.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/978-3-319-47590-5_1;;;;;;;;
Orchestration of Semantic Web Services for Large-Scale Document Annotation;Barry Norton,    Sam Chapman,    Fabio Ciravegna;2005;https://link.springer.com/chapter/10.1007/11431053_44;https://link.springer.com/content/pdf/10.1007%2F11431053_44.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/11431053_44;;;;;;;;
A Category-Theoretical Approach to the Formalisation of Version Control in MDE;Adrian Rutle,    Alessandro Rossini,    Yngve Lamo…;2009;https://link.springer.com/chapter/10.1007/978-3-642-00593-0_5;https://link.springer.com/content/pdf/10.1007%2F978-3-642-00593-0_5.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;6;https://doi.org/10.1007/978-3-642-00593-0_5;;;;;;;;
Trust Reputation and Risk in Cyber Physical Systems;Elizabeth Chang,    Tharam Dillon;2013;https://link.springer.com/chapter/10.1007/978-3-642-41142-7_1;https://link.springer.com/content/pdf/10.1007%2F978-3-642-41142-7_1.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/978-3-642-41142-7_1;;;;;;;;
Dynamic Role Binding in a Service Oriented Architecture;Humberto Nicolás Castejón,    Rolv Bræk;2005;https://link.springer.com/chapter/10.1007/0-387-32015-6_11;https://link.springer.com/content/pdf/10.1007%2F0-387-32015-6_11.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/0-387-32015-6_11;;;;;;;;
Type checking for protocol role enactments via commitments;Matteo Baldoni,    Cristina Baroglio…;2018;https://link.springer.com/article/10.1007/s10458-018-9382-3;https://link.springer.com/content/pdf/10.1007%2Fs10458-018-9382-3.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;3;https://doi.org/10.1007/s10458-018-9382-3;;;;;;;;
Managing the requirements flow from strategy to release in large-scale agile development: a case study at Ericsson;Ville T. Heikkilä,    Maria Paasivaara,    Casper Lasssenius…;2017;https://link.springer.com/article/10.1007/s10664-016-9491-z;https://link.springer.com/content/pdf/10.1007%2Fs10664-016-9491-z.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;4;https://doi.org/10.1007/s10664-016-9491-z;;;;;;;;
Markov constraints: steerable generation of Markov sequences;François Pachet,    Pierre Roy;2011;https://link.springer.com/article/10.1007/s10601-010-9101-4;https://link.springer.com/content/pdf/10.1007%2Fs10601-010-9101-4.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;23;https://doi.org/10.1007/s10601-010-9101-4;;;;;;;;
Behavioral and Spatial Observations in a Logic for the π-Calculus;Luís Caires;2004;https://link.springer.com/chapter/10.1007/978-3-540-24727-2_7;https://link.springer.com/content/pdf/10.1007%2F978-3-540-24727-2_7.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;10;https://doi.org/10.1007/978-3-540-24727-2_7;;;;;;;;
Systems Medicine—Complexity Within  Simplicity Without;Richard Berlin,    Russell Gruen,    James Best;2017;https://link.springer.com/article/10.1007/s41666-017-0002-9;https://link.springer.com/content/pdf/10.1007%2Fs41666-017-0002-9.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/s41666-017-0002-9;;;;;;;;
An Architectural Blueprint for a Real-World Internet;Alex Gluhak,    Manfred Hauswirth,    Srdjan Krco,    Nenad Stojanovic…;2011;https://link.springer.com/chapter/10.1007/978-3-642-20898-0_5;https://link.springer.com/content/pdf/10.1007%2F978-3-642-20898-0_5.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;2;https://doi.org/10.1007/978-3-642-20898-0_5;;;;;;;;
A Model of Self-Organizing Collaboration;Rumen Andreev;2008;https://link.springer.com/chapter/10.1007/978-0-387-09655-1_20;https://link.springer.com/content/pdf/10.1007%2F978-0-387-09655-1_20.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;1;https://doi.org/10.1007/978-0-387-09655-1_20;;;;;;;;
An Extensible Aspect-Oriented Modeling Environment;Naoyasu Ubayashi,    Genya Otsubo,    Kazuhide Noda…;2009;https://link.springer.com/chapter/10.1007/978-3-642-02144-2_7;https://link.springer.com/content/pdf/10.1007%2F978-3-642-02144-2_7.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;4;https://doi.org/10.1007/978-3-642-02144-2_7;;;;;;;;
“All the world’s a stage”: incongruity humour revisited;Anton Nijholt;2018;https://link.springer.com/article/10.1007/s10472-018-9609-7;https://link.springer.com/content/pdf/10.1007%2Fs10472-018-9609-7.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/s10472-018-9609-7;;;;;;;;
Design for value change;Ibo van de Poel;2018;https://link.springer.com/article/10.1007/s10676-018-9461-9;https://link.springer.com/content/pdf/10.1007%2Fs10676-018-9461-9.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/s10676-018-9461-9;;;;;;;;
Capabilities: Describing What Services Can Do;Phillipa Oaks,    Arthur H. M. ter Hofstede…;2003;https://link.springer.com/chapter/10.1007/978-3-540-24593-3_1;https://link.springer.com/content/pdf/10.1007%2F978-3-540-24593-3_1.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/978-3-540-24593-3_1;;;;;;;;
Evaluating User Experience for Interactive Television: Towards the Development of a Domain-Specific User Experience Questionnaire;Regina Bernhaupt,    Michael Pirker;2013;https://link.springer.com/chapter/10.1007/978-3-642-40480-1_45;https://link.springer.com/content/pdf/10.1007%2F978-3-642-40480-1_45.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;10;https://doi.org/10.1007/978-3-642-40480-1_45;;;;;;;;
Instance-Based Ontology Matching by Instance Enrichment;Balthasar Schopman,    Shenghui Wang,    Antoine Isaac…;2012;https://link.springer.com/article/10.1007/s13740-012-0011-z;https://link.springer.com/content/pdf/10.1007%2Fs13740-012-0011-z.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;5;https://doi.org/10.1007/s13740-012-0011-z;;;;;;;;
Distinct Approaches To Value System In Collaborative Networks Environments;Patricia Macedo,    Claudio Sapaterio…;2006;https://link.springer.com/chapter/10.1007/978-0-387-38269-2_12;https://link.springer.com/content/pdf/10.1007%2F978-0-387-38269-2_12.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;7;https://doi.org/10.1007/978-0-387-38269-2_12;;;;;;;;
Semantic Web applications: Fields and Business cases. The Industry challenges the research.;Alain Léger,    Lyndon J.B. Nixon,    Pavel Shvaiko…;2005;https://link.springer.com/chapter/10.1007/0-387-29248-9_2;https://link.springer.com/content/pdf/10.1007%2F0-387-29248-9_2.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/0-387-29248-9_2;;;;;;;;
Rapid Task-Models Development Using Sub-models  Sub-routines and Generic Components;Peter Forbrig,    Célia Martinie,    Philippe Palanque…;2014;https://link.springer.com/chapter/10.1007/978-3-662-44811-3_9;https://link.springer.com/content/pdf/10.1007%2F978-3-662-44811-3_9.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-3-662-44811-3_9;;;;;;;;
Mathematical Service Discovery;Julian Padget,    Omer Rana;2007;https://link.springer.com/chapter/10.1007/978-0-387-73659-4_20;https://link.springer.com/content/pdf/10.1007%2F978-0-387-73659-4_20.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;No cite count available;https://doi.org/10.1007/978-0-387-73659-4_20;;;;;;;;
Ethical requirements for reconfigurable sensor technology: a challenge for value sensitive design;Francien Dechesne,    Martijn Warnier…;2013;https://link.springer.com/article/10.1007/s10676-013-9326-1;https://link.springer.com/content/pdf/10.1007%2Fs10676-013-9326-1.pdf;context-dependent+AND+distributed+composition+AND+adapt_SpringerLink.csv;SpringerLink;1;8;https://doi.org/10.1007/s10676-013-9326-1;;;;;;;;
