title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
Experimentalist regional governance for climate change adaptation: A Canadian case study;N Klenk, D Flueraru, JI MacLellan - … change adaptation in North America, 2017 - Springer;2017;https://link.springer.com/chapter/10.1007/978-3-319-53742-9_4;No PDF available;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;2;No DOI available;;;;;;;;
Decentralization and local service provision: what do we know?;E Ahmad, G Brosio - 2009 - eprints.lse.ac.uk;2009;http://eprints.lse.ac.uk/38347/1/ARCWP27-AhmadBrosio.pdf;http://eprints.lse.ac.uk/38347/1/ARCWP27-AhmadBrosio.pdf;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
Ontology-based composition and matching for dynamic service coordination;C Pahl, V Gacitua-Decar, MX Wang… - … Conference on Advanced …, 2011 - Springer;2011;https://link.springer.com/chapter/10.1007/978-3-642-22056-2_49;https://link.springer.com/content/pdf/10.1007/978-3-642-22056-2_49.pdf;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;4;No DOI available;;;;;;;;
ERP architectural/operational alignment for order-processing performance;E Bendoly, FR Jacobs - International Journal of Operations & …, 2004 - emeraldinsight.com;2004;https://www.emeraldinsight.com/doi/pdf/10.1108/01443570410511013;https://www.researchgate.net/profile/Elliot_Bendoly/publication/237754275_ERP_architecturaloperational_alignment_for_order-processing_performance/links/00b7d520cac99a1de2000000/ERP-architectural-operational-alignment-for-order-processing-performance.pdf;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;94;No DOI available;;;;;;;;
Sustainability in Store;M Lehner - 2015 - lup.lub.lu.se;2015;http://lup.lub.lu.se/record/5050239;http://lup.lub.lu.se/record/5050239;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
Climate change adaptation and the Least Developed Countries Fund (LDCF): Qualitative insights from policy implementation in the Asia-Pacific;BK Sovacool, BO Linnér, RJT Klein - Climatic Change, 2017 - Springer;2017;https://link.springer.com/article/10.1007/s10584-016-1839-2;https://link.springer.com/article/10.1007/s10584-016-1839-2;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;24;No DOI available;;;;;;;;
A proposal for operationalizing the pace and scope of organizational change in management studies;CT Street, RB Gallupe - Organizational Research Methods, 2009 - journals.sagepub.com;2009;https://journals.sagepub.com/doi/abs/10.1177/1094428108327881;https://journals.sagepub.com/doi/pdf/10.1177/1094428108327881;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;18;No DOI available;;;;;;;;
The interaction of market and technology in radical transformation: the case of Telecom New Zealand;L Erakovic, M Wilson - International Journal of Public Sector …, 2006 - emeraldinsight.com;2006;https://www.emeraldinsight.com/doi/abs/10.1108/09513550610677780;http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:uUz17uWmf6wJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=8965097264360301537&oi=lle;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;22;No DOI available;;;;;;;;
Transport impacts of government employment decentralization in an Australian city–Testing scenarios using transport simulation;T Li, M Burke, J Dodson - Socio-Economic Planning Sciences, 2017 - Elsevier;2017;https://www.sciencedirect.com/science/article/pii/S0038012116302282;No PDF available;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
Teaching and learning in a developing world context: Understanding the curriculum development for marginalized communities in northern Ghana;O Mfum-Mensah - Global issues in education: Pedagogy, policy …, 2009 - books.google.com;2009;https://books.google.de/books?hl=de&lr=&id=rY_DAAAAQBAJ&oi=fnd&pg=PA131&dq=context-specific+AND+decentralized+composition+AND+adapt*&ots=HuRW8VGuLT&sig=-GBMeXJilJmVxfwMU2XZRr4ulZQ;http://www.academia.edu/download/45901306/Educational_diversity_in_China_Respondin20160523-7933-1wdv9r9.pdf#page=143;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
Cut from a different cloth? Comparing democracy-promoting NGOs in Ghana and Indonesia;J Kamstra, L Knippenberg, L Schulpen - Journal of Civil Society, 2013 - Taylor & Francis;2013;https://www.tandfonline.com/doi/abs/10.1080/17448689.2013.771078;No PDF available;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;6;No DOI available;;;;;;;;
Self-definitions and a whole identity: Formation of self-definitions in specific domains leads in the postmodern age to a whole identity formation;S Mizokami - Studia Psychologica, 2008 - researchgate.net;2008;https://www.researchgate.net/profile/Thorsten_Gieser/publication/317957128_Me_My_Prey_and_I_Embodiment_and_Empathy_in_the_Dialogical_Self_of_a_Siberian_Hunter/links/59538e800f7e9b329242b5f8/Me-My-Prey-and-I-Embodiment-and-Empathy-in-the-Dialogical-Self-of-a-Siberian-Hunter.pdf#page=55;https://www.researchgate.net/profile/Thorsten_Gieser/publication/317957128_Me_My_Prey_and_I_Embodiment_and_Empathy_in_the_Dialogical_Self_of_a_Siberian_Hunter/links/59538e800f7e9b329242b5f8/Me-My-Prey-and-I-Embodiment-and-Empathy-in-the-Dialogical-Self-of-a-Siberian-Hunter.pdf#page=55;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
The impact of business intelligence on organization's effectiveness: an empirical study;MS Arefin, MR Hoque, Y Bao - Journal of Systems and …, 2015 - emeraldinsight.com;2015;https://www.emeraldinsight.com/doi/abs/10.1108/JSIT-09-2014-0067;http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:_7aIuK0woWUJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=10018602850172581682&oi=lle;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;14;No DOI available;;;;;;;;
Reliable self-learning production systems based on context aware services;S Scholze, D Stokic, O Kotte, J Barata… - … on Systems, Man …, 2013 - ieeexplore.ieee.org;2013;https://ieeexplore.ieee.org/abstract/document/6722584/;https://ieeexplore.ieee.org/iel7/6689802/6721750/06722584.pdf;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;6;No DOI available;;;;;;;;
Abstracting context in event-based software;A Holzer, L Ziarek, KR Jayaram, P Eugster - Transactions on Aspect …, 2012 - Springer;2012;https://link.springer.com/chapter/10.1007/978-3-642-35551-6_4;https://pdfs.semanticscholar.org/f922/fc91e3a15b6a405f9a2cce6be7cbcd668042.pdf#page=131;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
Techniques for supporting dynamic and adaptive workflow;PJ Kammer, GA Bolcer, RN Taylor, AS Hitomi… - Computer Supported …, 2000 - Springer;2000;https://link.springer.com/article/10.1023/A:1008747109146;https://link.springer.com/content/pdf/10.1023/A:1008747109146.pdf;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;288;No DOI available;;;;;;;;
Do decentralized innovation systems promote agricultural technology adoption? Experimental evidence from Africa;H Pamuk, E Bulte, AA Adekunle - Food Policy, 2014 - Elsevier;2014;https://www.sciencedirect.com/science/article/pii/S0306919213001437;No PDF available;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;87;No DOI available;;;;;;;;
On teams  teamwork  and team performance: Discoveries and developments;E Salas, NJ Cooke, MA Rosen - Human factors, 2008 - journals.sagepub.com;2008;https://journals.sagepub.com/doi/abs/10.1518/001872008X288457;https://journals.sagepub.com/doi/pdf/10.1518/001872008X288457;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;870;No DOI available;;;;;;;;
Does it take two to tango? How to improve cooperation between the IMF and the World Bank;S Marchesi, L Sabani - 2012 - papers.ssrn.com;2012;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2291268;http://www.uni-heidelberg.de/md/awi/peio/marchesi__sabani_26.09.2012.pdf;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;2;No DOI available;;;;;;;;
Scaling up of policy experiments and pilots: a qualitative comparative analysis and lessons for the water sector;S Nair, M Howlett - Water resources management, 2015 - Springer;2015;https://link.springer.com/article/10.1007/s11269-015-1081-0;https://link.springer.com/article/10.1007/s11269-015-1081-0;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;16;No DOI available;;;;;;;;
Towards the reconciliation of knowledge management and e-collaboration systems;T Le Dinh, L Rinfret, L Raymond… - … Technology and Smart …, 2013 - emeraldinsight.com;2013;https://www.emeraldinsight.com/doi/abs/10.1108/ITSE-09-2012-0022;http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:egjWltbYLOsJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=4472648855646966730&oi=lle;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;15;No DOI available;;;;;;;;
Scaling‐up ICDS: Can Universalisation Address Persistent Malnutrition?;RR Ved - IDS Bulletin, 2009 - Wiley Online Library;2009;https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1759-5436.2009.00059.x;https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1759-5436.2009.00059.x;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;5;No DOI available;;;;;;;;
IIDLE: an immunological inspired distributed learning environment for multiple objective and hybrid optimisation;J Brownlee - 2006 IEEE International Conference on …, 2006 - ieeexplore.ieee.org;2006;https://ieeexplore.ieee.org/abstract/document/1688352/;https://ieeexplore.ieee.org/iel5/11108/35623/01688352.pdf;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;16;No DOI available;;;;;;;;
Exploiting architectural prescriptions for self-managing  self-adaptive systems: a position paper;MJ Hawthorne, DE Perry - Proceedings of the 1st ACM SIGSOFT …, 2004 - dl.acm.org;2004;https://dl.acm.org/citation.cfm?id=1075420;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.62.7069&rep=rep1&type=pdf;context-specific+AND+decentralized+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;23;No DOI available;;;;;;;;
Linking organizational culture  structure  strategy  and organizational effectiveness: Mediating role of knowledge management;W Zheng, B Yang, GN McLean - Journal of Business research, 2010 - Elsevier;2010;https://www.sciencedirect.com/science/article/pii/S0148296309001714;https://pdfs.semanticscholar.org/d7e4/0dc558be5e968a2f9df4b6a318992a379b14.pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;1048;No DOI available;;;;;;;;
Linking retail strategy  atmospheric design and shopping behaviour;LW Turley, JC Chebat - Journal of Marketing Management, 2002 - Taylor & Francis;2002;https://www.tandfonline.com/doi/abs/10.1362/0267257022775891;https://www.researchgate.net/profile/Jean-Charles_Chebat/publication/247495323_Linking_Retail_Strategy_Atmospheric_Design_and_Shopping_Behaviour/links/5832c01b08ae004f74c32981.pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;319;No DOI available;;;;;;;;
Structural sources of intraorganizational: Power: A theoretical synthesis;WG Astley, PS Sachdeva - Academy of management review, 1984 - journals.aom.org;1984;https://journals.aom.org/doi/abs/10.5465/amr.1984.4278071;https://www.jstor.org/stable/pdf/258237.pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;671;No DOI available;;;;;;;;
Key antecedents to “export” market-oriented behaviors: a cross-national empirical examination;JW Cadogan, NJ Paul, RT Salminen… - International Journal of …, 2001 - Elsevier;2001;https://www.sciencedirect.com/science/article/pii/S0167811601000386;http://www.academia.edu/download/40036990/0c96052b56960f1b30000000.pdf20151115-68247-1io0838.pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;211;No DOI available;;;;;;;;
Operation-level composition: A case in (join) point;HL Ossher, PL Tarr - European Conference on Object-Oriented …, 1998 - Springer;1998;https://link.springer.com/chapter/10.1007/3-540-49255-0_121;https://www2.ccs.neu.edu/research/demeter/SOP/Tarr.pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;45;No DOI available;;;;;;;;
Micro-incentives and municipal behavior: political decentralization and fiscal federalism in Argentina and Mexico;HJM Smith, KD Revell - World Development, 2016 - Elsevier;2016;https://www.sciencedirect.com/science/article/pii/S0305750X15001990;https://pdfs.semanticscholar.org/12ec/b8a2a9071ef7b90db91906c17a046b8295ab.pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;24;No DOI available;;;;;;;;
On contexts of information seeking;JD Johnson - Information Processing & Management, 2003 - Elsevier;2003;https://www.sciencedirect.com/science/article/pii/S0306457302000304;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.93.456&rep=rep1&type=pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;235;No DOI available;;;;;;;;
Decentralization of management responsibility: the case of Danish hospitals;LD Pedersen, T Pallesen… - The International journal …, 1993 - Wiley Online Library;1993;https://onlinelibrary.wiley.com/doi/abs/10.1002/hpm.4740080405;http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:a28GuBwsCmkJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=5283745996253050035&oi=lle;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;15;No DOI available;;;;;;;;
Using history in organizations: How managers make purposeful reference to history in strategy processes;O Brunninge - Journal of Organizational Change Management, 2009 - emeraldinsight.com;2009;https://www.emeraldinsight.com/doi/full/10.1108/09534810910933889;https://www.diva-portal.org/smash/get/diva2:207649/FULLTEXT01.pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;128;No DOI available;;;;;;;;
Factors facilitating and impeding the development of export market-oriented behavior: A study of Hong Kong manufacturing exporters;JW Cadogan, CC Cui, RE Morgan, VM Story - Industrial marketing …, 2006 - Elsevier;2006;https://www.sciencedirect.com/science/article/pii/S0019850106000526;https://pdfs.semanticscholar.org/dc8a/12a42d340c9a4ca26c2698776f2f7b2f88fb.pdf;context-specific+AND+decentralized+composition+AND+behaviou_GoogleScholar.csv;GoogleScholar;1;137;No DOI available;;;;;;;;
